SpotID	CellType
embryo1_Pos26_cell54_z2	Haematoendothelial progenitors
embryo1_Pos26_cell55_z2	Dermomyotome
embryo1_Pos26_cell56_z2	Spinal cord
embryo1_Pos26_cell58_z2	Intermediate mesoderm
embryo1_Pos26_cell59_z2	Intermediate mesoderm
embryo1_Pos26_cell6_z2	Spinal cord
embryo1_Pos26_cell60_z2	Spinal cord
embryo1_Pos26_cell61_z2	Spinal cord
embryo1_Pos26_cell62_z2	Presomitic mesoderm
embryo1_Pos26_cell63_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos26_cell64_z2	NMP
embryo1_Pos26_cell65_z2	Endothelium
embryo1_Pos26_cell67_z2	Spinal cord
embryo1_Pos26_cell69_z2	Spinal cord
embryo1_Pos26_cell7_z2	Spinal cord
embryo1_Pos26_cell70_z2	Spinal cord
embryo1_Pos26_cell71_z2	Dermomyotome
embryo1_Pos26_cell72_z2	Spinal cord
embryo1_Pos26_cell73_z2	Spinal cord
embryo1_Pos26_cell75_z2	Spinal cord
embryo1_Pos26_cell76_z2	Anterior somitic tissues
embryo1_Pos26_cell77_z2	Dermomyotome
embryo1_Pos26_cell78_z2	Dermomyotome
embryo1_Pos26_cell79_z2	Gut tube
embryo1_Pos26_cell8_z2	Spinal cord
embryo1_Pos26_cell81_z2	Spinal cord
embryo1_Pos26_cell83_z2	Haematoendothelial progenitors
embryo1_Pos26_cell84_z2	Haematoendothelial progenitors
embryo1_Pos26_cell86_z2	Dermomyotome
embryo1_Pos26_cell87_z2	Neural crest
embryo1_Pos26_cell88_z2	Splanchnic mesoderm
embryo1_Pos26_cell89_z2	Definitive endoderm
embryo1_Pos26_cell9_z2	Spinal cord
embryo1_Pos26_cell90_z2	Haematoendothelial progenitors
embryo1_Pos26_cell91_z2	Haematoendothelial progenitors
embryo1_Pos26_cell92_z2	Splanchnic mesoderm
embryo1_Pos26_cell93_z2	Definitive endoderm
embryo1_Pos26_cell94_z2	Spinal cord
embryo1_Pos26_cell95_z2	Spinal cord
embryo1_Pos26_cell98_z2	Surface ectoderm
embryo1_Pos26_cell99_z2	Spinal cord
embryo1_Pos27_cell10_z2	Spinal cord
embryo1_Pos27_cell100_z2	Surface ectoderm
embryo1_Pos27_cell101_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos27_cell102_z2	Definitive endoderm
embryo1_Pos27_cell103_z2	Definitive endoderm
embryo1_Pos27_cell104_z2	Spinal cord
embryo1_Pos27_cell105_z2	Neural crest
embryo1_Pos27_cell106_z2	Spinal cord
embryo1_Pos27_cell107_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos27_cell108_z2	Spinal cord
embryo1_Pos27_cell109_z2	Spinal cord
embryo1_Pos27_cell11_z2	Spinal cord
embryo1_Pos27_cell110_z2	Spinal cord
embryo1_Pos27_cell111_z2	Spinal cord
embryo1_Pos27_cell112_z2	Haematoendothelial progenitors
embryo1_Pos27_cell113_z2	Endothelium
embryo1_Pos27_cell115_z2	Spinal cord
embryo1_Pos27_cell116_z2	Cranial mesoderm
embryo1_Pos27_cell117_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos27_cell118_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos27_cell119_z2	Spinal cord
embryo1_Pos27_cell12_z2	Spinal cord
embryo1_Pos27_cell120_z2	Spinal cord
embryo1_Pos27_cell121_z2	Neural crest
embryo1_Pos27_cell122_z2	Surface ectoderm
embryo1_Pos27_cell123_z2	Definitive endoderm
embryo1_Pos27_cell124_z2	Gut tube
embryo1_Pos27_cell125_z2	Spinal cord
embryo1_Pos27_cell126_z2	Spinal cord
embryo1_Pos27_cell127_z2	Spinal cord
embryo1_Pos27_cell128_z2	Spinal cord
embryo1_Pos27_cell13_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos27_cell130_z2	Definitive endoderm
embryo1_Pos27_cell131_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos27_cell132_z2	Spinal cord
embryo1_Pos27_cell133_z2	Endothelium
embryo1_Pos27_cell134_z2	Spinal cord
embryo1_Pos27_cell135_z2	Spinal cord
embryo1_Pos27_cell136_z2	Neural crest
embryo1_Pos27_cell138_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos27_cell139_z2	Neural crest
embryo1_Pos27_cell140_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos27_cell141_z2	Spinal cord
embryo1_Pos27_cell142_z2	Endothelium
embryo1_Pos27_cell143_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos27_cell144_z2	Definitive endoderm
embryo1_Pos27_cell145_z2	Spinal cord
embryo1_Pos27_cell146_z2	Spinal cord
embryo1_Pos27_cell147_z2	Spinal cord
embryo1_Pos27_cell148_z2	NMP
embryo1_Pos27_cell149_z2	Spinal cord
embryo1_Pos27_cell15_z2	Spinal cord
embryo1_Pos27_cell150_z2	Spinal cord
embryo1_Pos27_cell151_z2	Surface ectoderm
embryo1_Pos27_cell152_z2	Spinal cord
embryo1_Pos27_cell153_z2	Spinal cord
embryo1_Pos27_cell154_z2	Endothelium
embryo1_Pos27_cell155_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos27_cell156_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos27_cell157_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos27_cell158_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos27_cell159_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos27_cell160_z2	Spinal cord
embryo1_Pos27_cell161_z2	Haematoendothelial progenitors
embryo1_Pos27_cell163_z2	Neural crest
embryo1_Pos27_cell164_z2	Spinal cord
embryo1_Pos27_cell165_z2	Spinal cord
embryo1_Pos27_cell166_z2	Spinal cord
embryo1_Pos27_cell167_z2	Spinal cord
embryo1_Pos27_cell168_z2	Neural crest
embryo1_Pos27_cell169_z2	Definitive endoderm
embryo1_Pos27_cell17_z2	Endothelium
embryo1_Pos27_cell170_z2	Endothelium
embryo1_Pos27_cell171_z2	Spinal cord
embryo1_Pos27_cell172_z2	Gut tube
embryo1_Pos27_cell173_z2	Spinal cord
embryo1_Pos27_cell174_z2	Spinal cord
embryo1_Pos27_cell175_z2	Spinal cord
embryo1_Pos27_cell176_z2	Spinal cord
embryo1_Pos27_cell178_z2	Spinal cord
embryo1_Pos27_cell179_z2	Spinal cord
embryo1_Pos27_cell18_z2	Haematoendothelial progenitors
embryo1_Pos27_cell180_z2	Spinal cord
embryo1_Pos27_cell181_z2	Haematoendothelial progenitors
embryo1_Pos27_cell182_z2	Spinal cord
embryo1_Pos27_cell183_z2	Spinal cord
embryo1_Pos27_cell184_z2	Spinal cord
embryo1_Pos27_cell185_z2	Definitive endoderm
embryo1_Pos27_cell186_z2	Spinal cord
embryo1_Pos27_cell187_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos27_cell188_z2	Spinal cord
embryo1_Pos27_cell189_z2	Spinal cord
embryo1_Pos27_cell19_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos27_cell193_z2	Endothelium
embryo1_Pos27_cell194_z2	Spinal cord
embryo1_Pos27_cell195_z2	Spinal cord
embryo1_Pos27_cell197_z2	Endothelium
embryo1_Pos27_cell198_z2	Spinal cord
embryo1_Pos27_cell199_z2	Neural crest
embryo1_Pos27_cell200_z2	Spinal cord
embryo1_Pos27_cell201_z2	Spinal cord
embryo1_Pos27_cell202_z2	Spinal cord
embryo1_Pos27_cell204_z2	Neural crest
embryo1_Pos27_cell205_z2	Spinal cord
embryo1_Pos27_cell206_z2	Spinal cord
embryo1_Pos27_cell207_z2	Spinal cord
embryo1_Pos27_cell208_z2	Endothelium
embryo1_Pos27_cell209_z2	Definitive endoderm
embryo1_Pos27_cell21_z2	Neural crest
embryo1_Pos27_cell210_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos27_cell212_z2	Spinal cord
embryo1_Pos27_cell213_z2	Spinal cord
embryo1_Pos27_cell214_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos27_cell215_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos27_cell216_z2	Neural crest
embryo1_Pos27_cell217_z2	Neural crest
embryo1_Pos27_cell218_z2	Spinal cord
embryo1_Pos27_cell219_z2	Neural crest
embryo1_Pos27_cell220_z2	Endothelium
embryo1_Pos27_cell221_z2	Definitive endoderm
embryo1_Pos27_cell222_z2	Spinal cord
embryo1_Pos27_cell223_z2	Haematoendothelial progenitors
embryo1_Pos27_cell224_z2	Cranial mesoderm
embryo1_Pos27_cell225_z2	Spinal cord
embryo1_Pos27_cell226_z2	Spinal cord
embryo1_Pos27_cell227_z2	Spinal cord
embryo1_Pos27_cell228_z2	Spinal cord
embryo1_Pos27_cell23_z2	Definitive endoderm
embryo1_Pos27_cell230_z2	Haematoendothelial progenitors
embryo1_Pos27_cell231_z2	Endothelium
embryo1_Pos27_cell232_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos27_cell233_z2	Spinal cord
embryo1_Pos27_cell234_z2	Definitive endoderm
embryo1_Pos27_cell235_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos27_cell236_z2	Spinal cord
embryo1_Pos27_cell237_z2	Neural crest
embryo1_Pos27_cell238_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos27_cell239_z2	Neural crest
embryo1_Pos27_cell24_z2	Spinal cord
embryo1_Pos27_cell240_z2	Definitive endoderm
embryo1_Pos27_cell242_z2	Spinal cord
embryo1_Pos27_cell243_z2	Neural crest
embryo1_Pos27_cell244_z2	Definitive endoderm
embryo1_Pos27_cell247_z2	Spinal cord
embryo1_Pos27_cell248_z2	Neural crest
embryo1_Pos27_cell249_z2	Endothelium
embryo1_Pos27_cell250_z2	Spinal cord
embryo1_Pos27_cell251_z2	Spinal cord
embryo1_Pos27_cell252_z2	Definitive endoderm
embryo1_Pos27_cell253_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos27_cell255_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos27_cell256_z2	Definitive endoderm
embryo1_Pos27_cell257_z2	Spinal cord
embryo1_Pos27_cell259_z2	Spinal cord
embryo1_Pos27_cell260_z2	Haematoendothelial progenitors
embryo1_Pos27_cell261_z2	Spinal cord
embryo1_Pos27_cell262_z2	Definitive endoderm
embryo1_Pos27_cell263_z2	Spinal cord
